AÑO,TRIMESTRE,COD_DEPARTAMENTO,DEPARTAMENTO,COD_MUNICIPIO,MUNICIPIO,No. ACCESOS FIJOS A INTERNET,POBLACIÓN DANE,INDICE
2019,4,19,CAUCA,19698,SANTANDER DE QUILICHAO,9024,111789,"0,0807"
2021,1,52,NARI�O,52083,BELEN,203,6300,"0,0322"
2020,3,08,ATLANTICO,08520,PALMAR DE VARELA,1179,31038,"0,038"
2020,3,41,HUILA,41016,AIPE,220,16546,"0,0133"
2020,3,41,HUILA,41306,GIGANTE,1020,24726,"0,0413"
2020,3,52,NARI�O,52720,SAPUYES,22,7232,"0,003"
2020,2,15,BOYACA,15480,MUZO,48,8394,"0,0057"
2020,1,05,ANTIOQUIA,05038,ANGOSTURA,405,11536,"0,0351"
2020,4,25,CUNDINAMARCA,25120,CABRERA,49,5062,"0,0097"
2020,4,54,NORTE DE SANTANDER,54206,CONVENCION,50,19647,"0,0025"
2022,2,08,ATLANTICO,08685,SANTO TOMAS,2405,32960,"0,073"
2019,4,52,NARI�O,52381,LA FLORIDA,22,9985,"0,0022"
2020,2,15,BOYACA,15494,NUEVO COLON,101,5217,"0,0194"
2019,4,08,ATLANTICO,08433,MALAMBO,10584,134468,"0,0787"
2020,2,05,ANTIOQUIA,05038,ANGOSTURA,410,11536,"0,0355"
2019,4,50,META,50680,SAN CARLOS DE GUAROA,186,12598,"0,0148"
2020,4,18,CAQUETA,18247,EL DONCELLO,280,19284,"0,0145"
2019,4,44,LA GUAJIRA,44035,ALBANIA,1251,30848,"0,0406"
2020,2,15,BOYACA,15403,LA UVITA,16,2730,"0,0059"
2020,4,15,BOYACA,15455,MIRAFLORES,630,9015,"0,0699"
2020,3,68,SANTANDER,68745,SIMACOTA,40,10226,"0,0039"
2020,1,08,ATLANTICO,08137,CAMPO DE LA CRUZ,104,23567,"0,0044"
2022,3,20,CESAR,20238,EL COPEY,1067,32777,"0,0326"
2021,1,88,SAN ANDRES Y PROVIDENCIA,88564,PROVIDENCIA,23,6356,"0,0036"
2019,4,20,CESAR,20250,EL PASO,2308,39365,"0,0586"
2020,2,15,BOYACA,15104,BOYACA,74,5118,"0,0145"
2022,2,25,CUNDINAMARCA,25758,SOPO,4316,31106,"0,1388"
2020,4,47,MAGDALENA,47460,NUEVA GRANADA,19,21166,"0,0009"
2020,1,85,CASANARE,85125,HATO COROZAL,73,12108,"0,006"
2020,3,54,NORTE DE SANTANDER,54418,LOURDES,143,4191,"0,0341"
2021,2,19,CAUCA,19290,FLORENCIA,877,5346,"0,164"
2022,3,76,VALLE DEL CAUCA,76246,EL CAIRO,120,6588,"0,0182"
2019,4,68,SANTANDER,68573,PUERTO PARRA,29,7846,"0,0037"
2020,2,15,BOYACA,15690,SANTA MARIA,80,3498,"0,0229"
2020,4,73,TOLIMA,73270,FALAN,27,7386,"0,0037"
2020,2,68,SANTANDER,68575,PUERTO WILCHES,986,34206,"0,0288"
2020,4,13,BOLIVAR,13140,CALAMAR,75,23097,"0,0032"
2019,4,05,ANTIOQUIA,05034,ANDES,3242,43713,"0,0742"
2019,4,25,CUNDINAMARCA,25426,MACHETA,47,6171,"0,0076"
2019,4,05,ANTIOQUIA,05030,AMAGA,3181,30777,"0,1034"
2022,2,15,BOYACA,15135,CAMPOHERMOSO,14,3102,"0,0045"
2020,2,85,CASANARE,85440,VILLANUEVA,3050,36184,"0,0843"
2020,2,70,SUCRE,70221,COVE�AS,1143,19516,"0,0586"
2020,4,05,ANTIOQUIA,05040,ANORI,1197,19104,"0,0627"
2020,4,68,SANTANDER,68081,BARRANCABERMEJA,42154,210729,"0,2"
2022,3,70,SUCRE,70823,TOLU VIEJO,335,22828,"0,0147"
2022,2,15,BOYACA,15837,TUTA,295,8577,"0,0344"
2022,2,20,CESAR,20310,GONZALEZ,14,4731,"0,003"
2020,4,52,NARI�O,52317,GUACHUCAL,112,19339,"0,0058"
2020,2,18,CAQUETA,18205,CURILLO,26,7772,"0,0033"
2022,2,68,SANTANDER,68418,LOS SANTOS,222,15068,"0,0147"
2020,4,76,VALLE DEL CAUCA,76670,SAN PEDRO,945,17201,"0,0549"
2020,3,13,BOLIVAR,13657,SAN JUAN NEPOMUCENO,926,38529,"0,024"
2020,1,41,HUILA,41006,ACEVEDO,1352,25298,"0,0534"
2021,1,15,BOYACA,15476,MOTAVITA,90,5744,"0,0157"
2020,4,23,CORDOBA,23678,SAN CARLOS,259,27368,"0,0095"
2021,4,05,ANTIOQUIA,05690,SANTO DOMINGO,506,12515,"0,0404"
2020,4,73,TOLIMA,73124,CAJAMARCA,243,18442,"0,0132"
2019,4,73,TOLIMA,73563,PRADO,61,8443,"0,0072"
2019,4,54,NORTE DE SANTANDER,54344,HACARI,54,10342,"0,0052"
2020,1,63,QUINDIO,63001,ARMENIA,77271,304764,"0,2535"
2022,3,05,ANTIOQUIA,05679,SANTA BARBARA,2763,28034,"0,0986"
2020,2,73,TOLIMA,73268,ESPINAL,11734,71015,"0,1652"
2022,2,17,CALDAS,17042,ANSERMA,3762,37335,"0,1008"
2020,1,41,HUILA,41013,AGRADO,168,8937,"0,0188"
2020,3,23,CORDOBA,23660,SAHAGUN,6697,110233,"0,0608"
2020,3,52,NARI�O,52685,SAN BERNARDO,367,9171,"0,04"
2022,3,25,CUNDINAMARCA,25288,FUQUENE,393,5588,"0,0703"
2022,2,68,SANTANDER,68406,LEBRIJA,2818,45008,"0,0626"
2020,2,25,CUNDINAMARCA,25740,SIBATE,6224,36658,"0,1698"
2022,3,05,ANTIOQUIA,05036,ANGELOPOLIS,660,6023,"0,1096"
2020,3,68,SANTANDER,68001,BUCARAMANGA,147943,607428,"0,2436"
2022,3,76,VALLE DEL CAUCA,76606,RESTREPO,627,15496,"0,0405"
2020,4,27,CHOCO,27245,EL CARMEN DE ATRATO,108,8212,"0,0132"
2020,4,73,TOLIMA,73563,PRADO,114,8415,"0,0135"
2020,4,25,CUNDINAMARCA,25899,ZIPAQUIRA,29166,146352,"0,1993"
2020,2,25,CUNDINAMARCA,25839,UBALA,88,7789,"0,0113"
2022,3,19,CAUCA,19585,PURACE,18,17850,"0,001"
2019,4,05,ANTIOQUIA,05059,ARMENIA,110,5085,"0,0216"
2020,4,17,CALDAS,17495,NORCASIA,638,6128,"0,1041"
2020,2,15,BOYACA,15621,RONDON,29,2373,"0,0122"
2020,3,18,CAQUETA,18029,ALBANIA,22,4396,"0,005"
2022,2,15,BOYACA,15897,ZETAQUIRA,170,4687,"0,0363"
2020,2,08,ATLANTICO,08141,CANDELARIA,87,17195,"0,0051"
2020,2,54,NORTE DE SANTANDER,54498,OCA�A,12260,129308,"0,0948"
2021,1,50,META,50325,MAPIRIPAN,23,7215,"0,0032"
2022,2,91,AMAZONAS,91405,LA CHORRERA,67,3004,"0,0223"
2020,2,27,CHOCO,27245,EL CARMEN DE ATRATO,130,8212,"0,0158"
2020,1,15,BOYACA,15667,SAN LUIS DE GACENO,31,5473,"0,0057"
2020,4,13,BOLIVAR,13160,CANTAGALLO,528,8696,"0,0607"
2020,3,25,CUNDINAMARCA,25339,GUTIERREZ,37,3567,"0,0104"
2019,4,13,BOLIVAR,13549,PINILLOS,30,24433,"0,0012"
2020,4,05,ANTIOQUIA,05789,TAMESIS,1446,16201,"0,0893"
2022,3,52,NARI�O,52381,LA FLORIDA,366,9920,"0,0369"
2021,2,50,META,50251,EL CASTILLO,22,7469,"0,0029"
2020,1,08,ATLANTICO,08520,PALMAR DE VARELA,1269,31038,"0,0409"
2019,4,68,SANTANDER,68867,VETAS,12,2142,"0,0056"
2022,3,68,SANTANDER,68755,SOCORRO,4363,34267,"0,1273"
2022,3,44,LA GUAJIRA,44430,MAICAO,9863,192085,"0,0513"
2020,3,17,CALDAS,17486,NEIRA,1395,21114,"0,0661"
2020,1,76,VALLE DEL CAUCA,76250,EL DOVIO,159,8616,"0,0185"
2020,1,25,CUNDINAMARCA,25793,TAUSA,96,8654,"0,0111"
2020,4,05,ANTIOQUIA,05842,URAMITA,348,6899,"0,0504"
2020,3,41,HUILA,41518,PAICOL,249,6722,"0,037"
2020,4,27,CHOCO,27615,RIOSUCIO,176,55232,"0,0032"
2020,3,94,GUAINIA,94888,MORICHAL,6,962,"0,0062"
2020,2,05,ANTIOQUIA,05665,SAN PEDRO DE URABA,1279,32147,"0,0398"
2020,1,05,ANTIOQUIA,05040,ANORI,1131,19104,"0,0592"
2020,3,05,ANTIOQUIA,05576,PUEBLORRICO,369,8735,"0,0422"
2020,3,25,CUNDINAMARCA,25438,MEDINA,153,8211,"0,0186"
2020,2,15,BOYACA,15001,TUNJA,43044,179263,"0,2401"
2019,4,68,SANTANDER,68820,TONA,23,7562,"0,003"
2020,3,25,CUNDINAMARCA,25086,BELTRAN,16,1885,"0,0085"
2020,4,05,ANTIOQUIA,05736,SEGOVIA,8215,39379,"0,2086"
2020,3,54,NORTE DE SANTANDER,54680,SANTIAGO,38,3667,"0,0104"
2019,4,13,BOLIVAR,13654,SAN JACINTO,681,24232,"0,0281"
2019,4,63,QUINDIO,63272,FILANDIA,365,12154,"0,03"
2020,4,68,SANTANDER,68669,SAN ANDRES,40,8596,"0,0047"
2019,4,41,HUILA,41013,AGRADO,59,8866,"0,0067"
2019,4,27,CHOCO,27150,CARMEN DEL DARIEN,22,18930,"0,0012"
2020,4,76,VALLE DEL CAUCA,76834,TULUA,40947,218812,"0,1871"
2020,3,76,VALLE DEL CAUCA,76275,FLORIDA,5261,57961,"0,0908"
2019,4,13,BOLIVAR,13873,VILLANUEVA,221,24581,"0,009"
2022,1,66,RISARALDA,66440,MARSELLA,742,17005,"0,0436"
2020,2,05,ANTIOQUIA,05059,ARMENIA,123,5074,"0,0242"
2020,4,73,TOLIMA,73861,VENADILLO,231,12723,"0,0182"
2020,1,13,BOLIVAR,13300,HATILLO DE LOBA,26,13012,"0,002"
2021,1,41,HUILA,41885,YAGUARA,633,7888,"0,0802"
2020,1,17,CALDAS,17388,LA MERCED,65,5882,"0,0111"
2022,2,52,NARI�O,52838,TUQUERRES,1124,44614,"0,0252"
2020,2,15,BOYACA,15466,MONGUI,194,4292,"0,0452"
2021,2,52,NARI�O,52378,LA CRUZ,1054,18639,"0,0565"
2019,4,50,META,50577,PUERTO LLERAS,34,10359,"0,0033"
2019,4,17,CALDAS,17380,LA DORADA,6634,72972,"0,0909"
2019,4,94,GUAINIA,94001,INIRIDA,1265,32673,"0,0387"
2020,4,76,VALLE DEL CAUCA,76020,ALCALA,1263,14295,"0,0884"
2020,1,66,RISARALDA,66001,PEREIRA,114724,477027,"0,2405"
2020,3,15,BOYACA,15272,FIRAVITOBA,181,6802,"0,0266"
2022,3,19,CAUCA,19548,PIENDAMO,1277,42515,"0,03"
2020,1,63,QUINDIO,63272,FILANDIA,603,12259,"0,0492"
2020,3,05,ANTIOQUIA,05736,SEGOVIA,7809,39379,"0,1983"
2022,3,15,BOYACA,15092,BETEITIVA,27,1961,"0,0138"
2019,4,54,NORTE DE SANTANDER,54245,EL CARMEN,288,13648,"0,0211"
2021,2,15,BOYACA,15189,CIENEGA,238,4688,"0,0508"
2020,4,15,BOYACA,15162,CERINZA,189,3706,"0,051"
2021,2,54,NORTE DE SANTANDER,54480,MUTISCUA,64,4593,"0,0139"
2020,3,52,NARI�O,52683,SANDONA,65,19770,"0,0033"
2020,2,20,CESAR,20310,GONZALEZ,20,4568,"0,0044"
2020,3,73,TOLIMA,73347,HERVEO,31,7213,"0,0043"
2022,3,27,CHOCO,27099,BOJAYA,183,12525,"0,0146"
2020,1,41,HUILA,41483,NATAGA,141,6573,"0,0215"
2020,3,25,CUNDINAMARCA,25095,BITUIMA,18,2568,"0,007"
2021,1,17,CALDAS,17665,SAN JOSE,232,4958,"0,0468"
2020,2,05,ANTIOQUIA,05266,ENVIGADO,76881,242197,"0,3174"
2020,4,25,CUNDINAMARCA,25483,NARI�O,39,2464,"0,0158"
2020,2,23,CORDOBA,23001,MONTERIA,61728,505334,"0,1222"
2020,2,23,CORDOBA,23182,CHINU,2345,48694,"0,0482"
2020,4,52,NARI�O,52480,NARI�O,282,4346,"0,0649"
2020,2,73,TOLIMA,73352,ICONONZO,197,11893,"0,0166"
2020,3,41,HUILA,41503,OPORAPA,111,11920,"0,0093"
2020,2,54,NORTE DE SANTANDER,54223,CUCUTILLA,97,8475,"0,0114"
2020,1,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,1156,17316,"0,0668"
2020,1,54,NORTE DE SANTANDER,54001,CUCUTA,109413,777106,"0,1408"
2022,2,73,TOLIMA,73030,AMBALEMA,179,6594,"0,0271"
2020,1,19,CAUCA,19517,PAEZ,65,46742,"0,0014"
2020,4,54,NORTE DE SANTANDER,54743,SILOS,43,6546,"0,0066"
2020,1,85,CASANARE,85279,RECETOR,13,1796,"0,0072"
2020,3,68,SANTANDER,68217,COROMORO,18,5024,"0,0036"
2020,1,27,CHOCO,27077,BAJO BAUDO,99,30472,"0,0032"
2020,4,52,NARI�O,52685,SAN BERNARDO,387,9171,"0,0422"
2020,3,05,ANTIOQUIA,05318,GUARNE,8760,58159,"0,1506"
2021,4,25,CUNDINAMARCA,25871,VILLAGOMEZ,24,1899,"0,0126"
2022,3,20,CESAR,20295,GAMARRA,55,16429,"0,0033"
2022,2,63,QUINDIO,63272,FILANDIA,1056,12570,"0,084"
2020,2,68,SANTANDER,68209,CONFINES,20,3294,"0,0061"
2020,1,76,VALLE DEL CAUCA,76364,JAMUNDI,31363,167147,"0,1876"
2020,1,73,TOLIMA,73678,SAN LUIS,54,13451,"0,004"
2022,3,52,NARI�O,52838,TUQUERRES,1250,44614,"0,028"
2020,1,05,ANTIOQUIA,05237,DON MATIAS,2701,19709,"0,137"
2020,4,44,LA GUAJIRA,44035,ALBANIA,1188,32265,"0,0368"
2022,3,20,CESAR,20310,GONZALEZ,13,4731,"0,0027"
2020,3,70,SUCRE,70771,SUCRE,63,30814,"0,002"
2021,1,50,META,50577,PUERTO LLERAS,26,10440,"0,0025"
2020,1,41,HUILA,41298,GARZON,5031,74136,"0,0679"
2020,2,68,SANTANDER,68418,LOS SANTOS,187,14787,"0,0126"
2020,1,05,ANTIOQUIA,05234,DABEIBA,1365,23509,"0,0581"
2020,3,54,NORTE DE SANTANDER,54099,BOCHALEMA,195,8845,"0,022"
2020,4,86,PUTUMAYO,86568,PUERTO ASIS,14801,67211,"0,2202"
2020,1,17,CALDAS,17777,SUPIA,1455,29363,"0,0496"
2020,4,94,GUAINIA,94886,CACAHUAL,17,903,"0,0188"
2020,2,18,CAQUETA,18410,LA MONTA�ITA,307,14692,"0,0209"
2020,1,41,HUILA,41872,VILLAVIEJA,128,7240,"0,0177"
2020,4,25,CUNDINAMARCA,25486,NEMOCON,1412,14532,"0,0972"
2022,2,27,CHOCO,27077,BAJO BAUDO,267,30959,"0,0086"
2020,3,17,CALDAS,17873,VILLAMARIA,12580,67429,"0,1866"
2020,2,44,LA GUAJIRA,44078,BARRANCAS,1203,38348,"0,0314"
2020,2,85,CASANARE,85230,OROCUE,23,12652,"0,0018"
2020,2,19,CAUCA,19364,JAMBALO,59,18568,"0,0032"
2020,1,73,TOLIMA,73347,HERVEO,39,7213,"0,0054"
2020,3,25,CUNDINAMARCA,25148,CAPARRAPI,118,12990,"0,0091"
2022,3,73,TOLIMA,73030,AMBALEMA,185,6594,"0,0281"
2020,4,23,CORDOBA,23675,SAN BERNARDO DEL VIENTO,396,37075,"0,0107"
2020,3,19,CAUCA,19397,LA VEGA,21,24642,"0,0009"
2022,2,15,BOYACA,15494,NUEVO COLON,90,5287,"0,017"
2020,4,05,ANTIOQUIA,05107,BRICE�O,381,8120,"0,0469"
2020,3,25,CUNDINAMARCA,25875,VILLETA,4554,29128,"0,1563"
2020,1,47,MAGDALENA,47707,SANTA ANA,26,26075,"0,001"
2020,4,68,SANTANDER,68770,SUAITA,38,10158,"0,0037"
2019,4,76,VALLE DEL CAUCA,76001,CALI,496134,2241491,"0,2213"
2020,3,25,CUNDINAMARCA,25754,SOACHA,142965,753548,"0,1897"
2020,4,15,BOYACA,15537,PAZ DE RIO,318,4198,"0,0758"
2020,4,05,ANTIOQUIA,05310,GOMEZ PLATA,963,9921,"0,0971"
2020,3,15,BOYACA,15514,PAEZ,51,3244,"0,0157"
2021,2,68,SANTANDER,68549,PINCHOTE,128,5445,"0,0235"
2020,4,15,BOYACA,15469,MONIQUIRA,1714,23036,"0,0744"
2020,4,19,CAUCA,19050,ARGELIA,266,26588,"0,01"
2020,1,19,CAUCA,19693,SAN SEBASTIAN,11,11062,"0,001"
2022,2,68,SANTANDER,68081,BARRANCABERMEJA,46701,214689,"0,2175"
2020,2,15,BOYACA,15185,CHITARAQUE,22,5865,"0,0038"
2020,1,05,ANTIOQUIA,05631,SABANETA,35460,87981,"0,403"
2022,3,68,SANTANDER,68001,BUCARAMANGA,166587,618967,"0,2691"
2021,2,15,BOYACA,15690,SANTA MARIA,225,3523,"0,0639"
2020,1,54,NORTE DE SANTANDER,54820,TOLEDO,133,16325,"0,0081"
2019,4,15,BOYACA,15476,MOTAVITA,37,5641,"0,0066"
2020,4,41,HUILA,41359,ISNOS,180,25719,"0,007"
2020,2,18,CAQUETA,18479,MORELIA,68,3747,"0,0181"
2019,4,25,CUNDINAMARCA,25407,LENGUAZAQUE,187,10424,"0,0179"
2020,2,68,SANTANDER,68549,PINCHOTE,264,5385,"0,049"
2019,4,68,SANTANDER,68655,SABANA DE TORRES,1170,33887,"0,0345"
2020,1,76,VALLE DEL CAUCA,76670,SAN PEDRO,1034,17201,"0,0601"
2020,4,27,CHOCO,27660,SAN JOSE DEL PALMAR,18,4961,"0,0036"
2019,4,08,ATLANTICO,08137,CAMPO DE LA CRUZ,116,23230,"0,005"
2020,4,25,CUNDINAMARCA,25777,SUPATA,373,5543,"0,0673"
2019,4,05,ANTIOQUIA,05425,MACEO,569,8218,"0,0692"
2019,4,18,CAQUETA,18001,FLORENCIA,21543,170764,"0,1262"
2020,4,05,ANTIOQUIA,05264,ENTRERRIOS,1661,11728,"0,1416"
2021,4,25,CUNDINAMARCA,25851,UTICA,296,4610,"0,0642"
2020,3,52,NARI�O,52687,SAN LORENZO,263,18399,"0,0143"
2020,2,47,MAGDALENA,47205,CONCORDIA,110,11227,"0,0098"
2020,2,15,BOYACA,15810,TIPACOQUE,16,3290,"0,0049"
2019,4,44,LA GUAJIRA,44560,MANAURE,695,88881,"0,0078"
2020,1,63,QUINDIO,63548,PIJAO,136,5121,"0,0266"
2021,1,15,BOYACA,15317,GUACAMAYAS,6,1847,"0,0032"
2020,3,76,VALLE DEL CAUCA,76736,SEVILLA,4185,41153,"0,1017"
2022,3,27,CHOCO,27025,ALTO BAUDO,47,28751,"0,0016"
2019,4,25,CUNDINAMARCA,25524,PANDI,187,5146,"0,0363"
2020,1,68,SANTANDER,68235,EL CARMEN DE CHUCURI,88,21820,"0,004"
2020,4,25,CUNDINAMARCA,25793,TAUSA,187,8654,"0,0216"
2020,4,70,SUCRE,70678,SAN BENITO ABAD,22,29774,"0,0007"
2020,1,13,BOLIVAR,13670,SAN PABLO,337,28741,"0,0117"
2020,4,54,NORTE DE SANTANDER,54125,CACOTA,52,2914,"0,0178"
2020,3,52,NARI�O,52022,ALDANA,17,7361,"0,0023"
2020,3,15,BOYACA,15837,TUTA,285,8461,"0,0337"
2020,2,15,BOYACA,15759,SOGAMOSO,26896,131105,"0,2051"
2022,2,68,SANTANDER,68092,BETULIA,29,6175,"0,0047"
2020,4,05,ANTIOQUIA,05819,TOLEDO,215,5043,"0,0426"
2022,2,15,BOYACA,15757,SOCHA,694,8195,"0,0847"
2020,3,52,NARI�O,52001,PASTO,80753,392589,"0,2057"
2020,4,13,BOLIVAR,13836,TURBACO,13081,113440,"0,1153"
2022,2,15,BOYACA,15753,SOATA,305,8951,"0,0341"
2021,1,15,BOYACA,15522,PANQUEBA,11,1709,"0,0064"
2019,4,20,CESAR,20517,PAILITAS,222,19183,"0,0116"
2020,3,68,SANTANDER,68147,CAPITANEJO,69,5479,"0,0126"
2020,3,66,RISARALDA,66400,LA VIRGINIA,5820,27981,"0,208"
2019,4,25,CUNDINAMARCA,25899,ZIPAQUIRA,24139,138654,"0,1741"
2020,1,70,SUCRE,70418,LOS PALMITOS,1121,23884,"0,0469"
2022,2,94,GUAINIA,94001,INIRIDA,804,34963,"0,023"
2022,2,23,CORDOBA,23807,TIERRALTA,3374,96620,"0,0349"
2020,2,52,NARI�O,52693,SAN PABLO,462,14793,"0,0312"
2019,4,68,SANTANDER,68320,GUADALUPE,25,4473,"0,0056"
2020,2,44,LA GUAJIRA,44378,HATONUEVO,1069,22033,"0,0485"
2019,4,50,META,50686,SAN JUANITO,13,1266,"0,0103"
2019,4,27,CHOCO,27361,ISTMINA,2460,30739,"0,08"
2020,1,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,2590,49584,"0,0522"
2021,1,05,ANTIOQUIA,05411,LIBORINA,436,10247,"0,0425"
2020,1,08,ATLANTICO,08638,SABANALARGA,4072,100049,"0,0407"
2022,3,05,ANTIOQUIA,05086,BELMIRA,603,6307,"0,0956"
2022,3,05,ANTIOQUIA,05172,CHIGORODO,10227,61714,"0,1657"
2019,4,05,ANTIOQUIA,05360,ITAGUI,70508,283794,"0,2484"
2020,3,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,5695,46911,"0,1214"
2021,2,52,NARI�O,52694,SAN PEDRO DE CARTAGO,10,6818,"0,0015"
2022,3,05,ANTIOQUIA,05576,PUEBLORRICO,507,9007,"0,0563"
2020,3,25,CUNDINAMARCA,25001,AGUA DE DIOS,211,12325,"0,0171"
2020,3,05,ANTIOQUIA,05411,LIBORINA,419,10090,"0,0415"
2020,3,25,CUNDINAMARCA,25398,LA PE�A,35,6095,"0,0057"
2022,2,68,SANTANDER,68895,ZAPATOCA,808,9746,"0,0829"
2020,3,70,SUCRE,70678,SAN BENITO ABAD,31,29774,"0,001"
2020,4,86,PUTUMAYO,86749,SIBUNDOY,2986,15473,"0,193"
2020,1,15,BOYACA,15106,BRICE�O,22,2163,"0,0102"
2020,3,05,ANTIOQUIA,05490,NECOCLI,2009,44118,"0,0455"
2020,2,68,SANTANDER,68051,ARATOCA,439,8487,"0,0517"
2020,2,52,NARI�O,52490,OLAYA HERRERA,108,25210,"0,0043"
2020,4,19,CAUCA,19780,SUAREZ,42,32526,"0,0013"
2020,4,25,CUNDINAMARCA,25491,NOCAIMA,264,6562,"0,0402"
2019,4,54,NORTE DE SANTANDER,54599,RAGONVALIA,29,6149,"0,0047"
2020,2,15,BOYACA,15531,PAUNA,55,7212,"0,0076"
2019,4,15,BOYACA,15839,TUTAZA,10,2037,"0,0049"
2020,1,41,HUILA,41026,ALTAMIRA,302,4367,"0,0692"
2020,3,52,NARI�O,52678,SAMANIEGO,264,27742,"0,0095"
2019,4,86,PUTUMAYO,86001,MOCOA,3378,57716,"0,0585"
2019,4,70,SUCRE,70473,MORROA,533,15495,"0,0344"
2020,2,68,SANTANDER,68318,GUACA,32,5909,"0,0054"
2020,3,91,AMAZONAS,91536,PUERTO ARICA,7,1042,"0,0067"
2020,3,44,LA GUAJIRA,44855,URUMITA,896,11261,"0,0796"
2019,4,50,META,50287,FUENTE DE ORO,54,12266,"0,0044"
2022,3,68,SANTANDER,68468,MOLAGAVITA,65,4183,"0,0155"
2020,1,41,HUILA,41396,LA PLATA,2172,62380,"0,0348"
2020,4,15,BOYACA,15646,SAMACA,873,18818,"0,0464"
2020,3,54,NORTE DE SANTANDER,54498,OCA�A,12891,129308,"0,0997"
2020,4,70,SUCRE,70001,SINCELEJO,42230,293951,"0,1437"
2020,4,15,BOYACA,15368,JERICO,42,3889,"0,0108"
2022,3,27,CHOCO,27245,EL CARMEN DE ATRATO,158,8343,"0,0189"
2020,1,15,BOYACA,15494,NUEVO COLON,92,5217,"0,0176"
2022,3,25,CUNDINAMARCA,25260,EL ROSAL,2903,26567,"0,1093"
2020,4,08,ATLANTICO,08436,MANATI,95,21442,"0,0044"
2020,2,08,ATLANTICO,08634,SABANAGRANDE,1763,35084,"0,0503"
2022,3,05,ANTIOQUIA,05628,SABANALARGA,539,9567,"0,0563"
2019,4,68,SANTANDER,68368,JESUS MARIA,20,3337,"0,006"
2022,3,47,MAGDALENA,47288,FUNDACION,6939,72280,"0,096"
2019,4,20,CESAR,20295,GAMARRA,28,15458,"0,0018"
2019,4,68,SANTANDER,68418,LOS SANTOS,91,14485,"0,0063"
2020,1,68,SANTANDER,68324,GUAVATA,18,4191,"0,0043"
2020,3,68,SANTANDER,68418,LOS SANTOS,127,14787,"0,0086"
2022,2,54,NORTE DE SANTANDER,54498,OCA�A,7346,131784,"0,0557"
2022,3,47,MAGDALENA,47189,CIENAGA,10892,127494,"0,0854"
2020,3,52,NARI�O,52287,FUNES,19,7135,"0,0027"
2020,2,68,SANTANDER,68320,GUADALUPE,33,4468,"0,0074"
2020,2,15,BOYACA,15820,TOPAGA,50,3697,"0,0135"
2020,1,25,CUNDINAMARCA,25535,PASCA,33,9626,"0,0034"
2020,1,52,NARI�O,52585,PUPIALES,67,17219,"0,0039"
2020,4,08,ATLANTICO,08296,GALAPA,7398,67021,"0,1104"
2021,3,17,CALDAS,17616,RISARALDA,670,10659,"0,0629"
2020,1,08,ATLANTICO,08436,MANATI,44,21442,"0,0021"
2020,1,68,SANTANDER,68498,OCAMONTE,16,5810,"0,0028"
2019,4,52,NARI�O,52480,NARI�O,24,4355,"0,0055"
2020,4,25,CUNDINAMARCA,25258,EL PE�ON,19,4789,"0,004"
2020,2,52,NARI�O,52699,SANTACRUZ,26,11074,"0,0023"
2020,2,68,SANTANDER,68547,PIEDECUESTA,34976,182959,"0,1912"
2019,4,85,CASANARE,85162,MONTERREY,1085,17797,"0,061"
2020,1,08,ATLANTICO,08758,SOLEDAD,78637,665021,"0,1182"
2020,4,91,AMAZONAS,91001,LETICIA,1284,49737,"0,0258"
2020,2,68,SANTANDER,68673,SAN BENITO,14,2972,"0,0047"
2020,1,05,ANTIOQUIA,05789,TAMESIS,1302,16201,"0,0804"
2020,4,50,META,50400,LEJANIAS,127,11162,"0,0114"
2022,2,73,TOLIMA,73504,ORTEGA,370,34494,"0,0107"
2022,2,05,ANTIOQUIA,05887,YARUMAL,4007,44009,"0,091"
2022,2,25,CUNDINAMARCA,25799,TENJO,4206,25841,"0,1628"
2019,4,76,VALLE DEL CAUCA,76497,OBANDO,981,12140,"0,0808"
2020,4,19,CAUCA,19622,ROSAS,10,11539,"0,0009"
2020,1,17,CALDAS,17433,MANZANARES,510,17794,"0,0287"
2020,3,25,CUNDINAMARCA,25394,LA PALMA,48,9810,"0,0049"
2022,3,52,NARI�O,52399,LA UNION,457,31778,"0,0144"
2020,4,54,NORTE DE SANTANDER,54001,CUCUTA,119341,777106,"0,1536"
2019,4,68,SANTANDER,68745,SIMACOTA,36,10138,"0,0036"
2020,2,54,NORTE DE SANTANDER,54051,ARBOLEDAS,101,10056,"0,01"
2020,1,13,BOLIVAR,13620,SAN CRISTOBAL,11,8569,"0,0013"
2019,4,68,SANTANDER,68264,ENCINO,14,2567,"0,0055"
2020,2,05,ANTIOQUIA,05615,RIONEGRO,36609,142995,"0,256"
2020,4,18,CAQUETA,18029,ALBANIA,21,4396,"0,0048"
2022,3,47,MAGDALENA,47675,SALAMINA,498,11582,"0,043"
2020,2,52,NARI�O,52210,CONTADERO,26,7236,"0,0036"
2020,1,27,CHOCO,27600,RIO QUITO,500,8448,"0,0592"
2020,2,73,TOLIMA,73152,CASABIANCA,32,6297,"0,0051"
2022,3,85,CASANARE,85015,CHAMEZA,67,2676,"0,025"
2020,1,19,CAUCA,19513,PADILLA,32,9992,"0,0032"
